ID,Tipo,TextUser,Timer,Txtimer
4,I/S,Mi punto fuerte es que puedo adoptar cualquier tipo de ambiente de trabajo.- Flexibilidad y adaptabilidad.- Puedo terminar mi trabajo a tiempo con puntualidad. Mi debilidad es que confiaré en la gente fácilmente.,0:0,0:0
7,S/I,Fortalezas: Aprende rápido y capta para hacer las cosas de manera más eficiente y efectiva. Debilidad: Yo también tengo una debilidad que me da vergüenza hablar frente a extraños y lleva tiempo complacerlos.,0:0,0:0
4,I/S,Mi punto fuerte es que puedo adaptarme fácilmente en cualquier tipo de entorno. Mi debilidad es que no me siento cómodo hasta que termino mi trabajo en el tiempo dado y soy demasiado amigable en la naturaleza.,0:0,0:0
10,C/I,"Estoy motivado, trabajo duro para hacer algo. Y mi objetivo es la perfección. Excelente en la multitarea. Mi debilidad, - Me distraigo de algo muy pronto.",0:0,0:0
10,C/I,"Fortalezas: Puntualidad, hacer el trabajo dado a tiempo, si me golpeó algún problema no dejaré de trabajar en él hasta que se resolvió. Debilidad: No tomaré la iniciación hasta que alguien me obligue a hacer el trabajo.",0:0,0:0
10,C/I,"Mi fuerza - auto-motivado. Sí, soy una persona motivada. Me enfrenté a muchos altibajos en mi vida. En comparación con los demás, supero fácilmente todos los problemas y me motivo a mí mismo para encontrar la solución para esos problemas pronto. Mi debilidad - vacilación. Mi debilidad es mi vacilación debido a esta vacilación perdí muchas oportunidades en lo oficial y en lo personal. Pero ahora, mejoré eso mejor que mi pasado.",0:0,0:0
4,I/S,"Mis puntos fuertes son: hago un plan antes de tomar la tarea. Hago algo único que no he hecho nunca antes en la vida. Mis debilidades están preocupadas: Confíe fácilmente en la gente. Sé que mis debilidades, sin embargo, no las mejores.",0:0,0:0
10,C/I,"Fuerza -Soy una persona de actitud positiva, mi enfoque en mi trabajo y termino la tarea con éxito. Debilidad -Soy bueno en el conteo, pero el conocimiento promedio en sobresal.",0:0,0:0
10,C/I,"Mi fuerza: Estoy motivado y siempre doy mi 99, 9% y también soy una galleta dura. Mi debilidad: falta de competencia en línea y tampoco quiero perturbaciones mientras estoy concentrado porque estaré devastado.",0:0,0:0
7,S/I,"Mi fuerza: señor, soy automotivado y siempre doy mi 100% y me gusta hacer trabajo en equipo. Debilidad: Si decidí completar cualquier trabajo y alguien me molesta o interfiere con mi trabajo, estoy muy enojado. Y cuando terminé mi trabajo, después me siento muy acostado por alguien que me acompaña.",0:0,0:0
10,C/I,"Mi fuerza es la que me motiva me hace tener pasión por trabajar y rendir bien. Dios y mi familia. Mi debilidad es que tengo miedo de cometer errores, pero cada vez que pienso en ello, intento que este fracaso se convierta en mi motivación para hacerlo mejor la próxima vez.",0:0,0:0
10,C/I,Mi fortaleza es que estoy muy ansioso por aprender nuevas tecnologías en un corto espacio de tiempo. No tengo ninguna debilidad.,0:0,0:0
7,S/I,"Mi fuerza es cumplir con el deber cuando no tengo ninguna tarea que hacer, ayudo a todos y cada uno de mis compañeros de trabajo. Y mi debilidad es que durante el servicio al cliente si mi compañero de trabajo me interfiere, me enojaría.",0:0,0:0
5,I/C,"Mi fuerza es mi red profesional. Incluso si no conozco ese trabajo, estoy seguro de que mi red de amigos me guiará para completar esa tarea. Debilidad Puedo decir débil en la multitarea y muchas veces olvidar o perder tareas de diablillo, pero se puede superar fácilmente haciendo una lista de verificación antes de comenzar ese trabajo.",0:0,0:0
2,D/C,"Una de mis mejores fortalezas es que me apasiona aprender cosas nuevas y crear una oportunidad para implementarlas, también soy un aprendiz rápido. Mi debilidad es que pienso que algo me da vergüenza me pongo nervioso en algunas situaciones pero hago muchas cosas para superar mi debilidad ya la mejoro pero quiero mejorarla más.",0:0,0:0
10,C/I,Mi fuerza es que hago cualquier trabajo. Mi debilidad es que estoy una pequeña semana en los estudios.,0:0,0:0
12,DC/IS,Fuerza- Mi fuerza es que estoy motivado y siempre trato de dar mi 100% para terminar mi trabajo. También siento que todos tienen algunas buenas cualidades y trato de aprender de ellas. Debilidad - Mi debilidad es que no soy un multitarea. Pero siento que la multitarea de una persona en algún lugar pierde su perfección en el trabajo. Así que prefiero hacer un trabajo a la vez.,0:0,0:0
12,DC/IS,Fortaleza: Buen oyente y soy una persona proactiva.Debilidad : Enojarse cuando algo salió mal en mi lugar de trabajo en ausencia de mi presencia.,0:0,0:0
2,D/C,"Mi fortaleza es que aprendo rápido y soy un gran jugador de equipo. Mi debilidad, para ser honesto, tengo una falta de confianza en mí mismo, pero le aseguro que si me contrata, sería una gran oportunidad para sacar lo mejor de mis potenciales en beneficio de mi empleador.",0:0,0:0
10,C/I,"Mi fortaleza es ser adicto al trabajo, tener una actitud positiva y tener más paciencia y también un solucionador de problemas. Mi debilidad es que soy adicto al trabajo cuando trabajo continuamente durante mucho tiempo me olvido de mi comida.",0:0,0:0
8,S/C,Mi fuerza es ser honesto y trabajar duro y tener paciencia. Mi debilidad es que creo en las personas fácilmente y las ayudo en su problema.,0:0,0:0
10,C/I,Fortalezas:I Soy confiado y asertivo. Soy un jugador de equipo. Escucho a los demás. Me gusta liderar. Debilidades:I Me estoy volviendo lento debido a la edad. Me molestan las personas que no comprenden las cosas.,0:0,0:0
9,C/D,Mis puntos fuertes son la adaptabilidad de la planificación anticipada del trabajo duro. La debilidad es menos habladora que no confía en las personas que rápidamente se sienten tímidas al hablar frente a los demás.,0:0,0:0
12,DC/IS,Mi fortaleza es que soy una persona dedicada y disciplinada. Mi debilidad es que confío fácilmente en las personas.,0:0,0:0
6,S/D,"Fortalezas. Señor, soy un hombre honesto, motivado y trabajador con una actitud positiva hacia mi futuro y mi vida. Debilidad. No puedo decir que no cuando alguien ayuda y mentir es difícil para mí.",0:0,0:0
10,C/I,"Mis puntos fuertes son que soy flexible, amigable por naturaleza y, además, tengo un límite de tiempo. En realidad, la única debilidad es que me estreso fácilmente si algo no se está completando en el tiempo dado y simplemente trabajo en ello sin considerar nada.",0:0,0:0
10,C/I,Mis fortalezas son que estoy dedicado a mi trabajo y capacidad para asumir responsabilidades y completar la asignación dentro del marco de tiempo y las debilidades a veces descuido mi comida mientras estoy ocupado haciendo algún trabajo relacionado con la oficina y no me siento cómodo mientras hablo con los extraños.,0:0,0:0
10,C/I,"Mi fortaleza es que soy amigable, motivado, disciplinado / enfocado, responsable, trabajador y trabajador, etc. Una persona con una actitud positiva. Y mi capacidad para mantenerme enfocado en mi trabajo y terminar la tarea con éxito. Mis debilidades son que a veces tengo que pensar negativo y nervioso a veces.",0:0,0:0
10,C/I,"Las fortalezas de Mu son mi actitud de que me gusta tomar desafíos que puedo hacer. Soy un buen jugador de equipo y tengo la capacidad de liderar el equipo. Puedo adaptarme a cualquier tipo de entorno. Mi forma de pensar es que tomo tanto el éxito como el fracaso de una manera equilibrada. No me gusta decir mis debilidades, pero me gusta decir que hay margen de mejora, es decir, quiero la perfección en mi trabajo.",0:0,0:0
4,I/S,"Mi fortaleza es que soy una auto-motivada y siempre trato de dar mi 100% para terminar mi trabajo. Y me gusta trabajar de noche y puedo trabajar horas extras, y además no tengo ningún problema de que mi fortaleza sea que puedo trabajar 7 días a la semana. Mi debilidad es que puedo confiar en los pueblos rápidamente.",0:0,0:0
13,IS/DC,"Mi fortaleza es que soy honesto, flexible, trabajador y amigable con todos. Mi debilidad es que no puedo decir que no cada vez que alguien me pide ayuda y confío en todos fácilmente.",0:0,0:0
10,C/I,"Mi fortaleza es que soy un chico honesto, motivado y trabajador con una actitud positiva. No me rindo fácilmente. Creo en mí mismo y siempre estoy ansioso por aprender cosas nuevas y mejorarme.",0:0,0:0
4,I/S,Mi fortaleza es que soy un aprendiz flexible y rápido. Soy muy trabajadora y estoy ansiosa por aprender más. Mi debilidad es que puedo hablar muy alto y confío en las personas muy fácilmente y ayudo a otras personas.,0:0,0:0
10,C/I,"Mi fortaleza es que aprendo rápido, siempre trato de hacer el trabajo a tiempo y perfecto. Tengo buenas habilidades de comunicación y actitud positiva. Mi debilidad es cuando tomo la tarea en mi mano. Toda mi mente trabaja para lograrlo hasta que termine, no tengo paciencia y no puedo comunicarme en inglés, pero siempre trato de mejorarlo.",0:0,0:0
13,IS/DC,"Mi fortaleza es que soy un buen planificador y planifico las cosas de una manera muy orientada y adecuada. Y también dedico toda mi concentración en un trabajo hasta que lo termino. Yo también tengo algunas debilidades, como que me siento tímido al hablar frente a los extraños y me lleva algún tiempo en mi caso sentirme cómodo con las incógnitas.",0:0,0:0
2,D/C,Mis puntos fuertes son que soy muy trabajador y estoy ansioso por aprender más. También soy bueno en matemáticas y English.My debilidad es que puedo hablar muy alto.,0:0,0:0
10,C/I,"Fuerza: Mi fortaleza es que aprendo rápido, siempre trato de hacer el trabajo de manera perfecta. Debilidad: Siempre quiero la cosa como deseo, poco difícil aceptar los cambios, enojado por una pequeña cosa que me estresó. Pero siempre trato de erradicar todo esto haciendo meditación o ejercicio.",0:0,0:0
10,C/I,"Mis puntos fuertes son, no me rindo fácilmente, creo en mí mismo, actitud positiva y siempre estoy ansioso por aprender cosas nuevas y mejorarme. Mi debilidad es que no confío en la gente fácilmente hasta que mi subconsciente me lo permite.",0:0,0:0
5,I/C,Soy adaptable tengo buenas habilidades de comunicación leal honesto dedicado confiable tengo actitud positiva inteligente innovador compasivo y firme creyente en Alá todopoderoso. Debilidades Soy directo y tiendo a ser perezoso con cosas que no me interesan.,0:0,0:0
5,I/C,"Soy adaptable con buenas habilidades de comunicación, leal, honesto, dedicado, confiable, actitud positiva, inteligente.",0:0,0:0
13,IS/DC,¡Mi fuerza es que creo en mí mismo y no me doy cuenta de lo que otras personas piensan de mí! Y trabajo muy duro. Mi debilidad es que confío en las personas muy fácilmente y ayudo a otras personas.,0:0,0:0
4,I/S,Gestionar mis tareas de una manera fluida y quik es mi fuerte. Mi debilidad es que no puedo ignorar a otros en problemas.,0:0,0:0
9,C/D,"Mis puntos fuertes son que soy una persona muy trabajadora, leal y optimista y haga lo que haga, pongo mi cien por ciento en ese trabajo. Y mi debilidad es, Es muy difícil para mí decir que no cuando alguien me pide ayuda.",0:0,0:0
5,I/C,"Fuerza: tengo una actitud positiva hacia las cosas, soy un multitarea y un jugador de equipo, tengo buenas habilidades de comunicación, soy un estudiante consistente, trabajador y enfocado. Debilidades: Espero, no tengo ninguna debilidad.",0:0,0:0
10,C/I,"Mis puntos fuertes son que aprendo rápido, persona motivada, adaptable por naturaleza, soy un buen oyente, siempre quiero aprender del entorno y estoy ansioso por aprender cosas nuevas. Mi debilidad es cuando tomo la tarea en mi mano. Toda mi mente trabaja hacia ella hasta que termina. Esto me causa estrés a veces y estoy impaciente por completar esa tarea. Estoy trabajando para no ser impaciente. Empiezo a meditar durante cinco minutos diarios y para no pensar innecesariamente demasiado en serio.",0:0,0:0
10,C/I,"Fortalezas - Mis fortalezas incluyen: ser apasionado por el trabajo que hago, tener buenas habilidades de comunicación, la capacidad de articular bien mis pensamientos, la capacidad de aprender nuevas tecnologías bastante rápido y ser un jugador de equipo. Debilidades - Mi única debilidad es que a veces soy demasiado duro conmigo mismo y no me valoro por mis logros, sin importar cuán pequeños o mayores sean. Estoy trabajando para cambiar eso. Gracias.",0:0,0:0
7,S/I,"Mis puntos fuertes son que soy una persona trabajadora, puedo manejar el estrés, automotivada, y también creo que todos tienen algunas buenas cualidades y trato de aprender de ellas. Mi debilidad es que mantengo mi habitación desordenada para que no pueda encontrar las cosas rápidamente.",0:0,0:0
10,C/I,"Fortalezas: soy un trabajador inteligente, siempre encuentro una solución aplicable en los problemas, aprendo rápido, emprendedor, buen jugador de equipo, también tengo buena habilidad de comunicación y negociación. Debilidad: estoy orientado a objetivos y quiero que todo esté en su lugar antes de tiempo debido a que a veces me estreso.",0:0,0:0
10,C/I,"Mi fortaleza es que soy una auto-motivada y siempre trato de dar mi 100% para terminar mi trabajo. Y me gusta trabajar de noche y puedo trabajar horas extras, y además no tengo ningún problema de que mi fortaleza sea que puedo trabajar 7 días a la semana. No puedo decir que no cada vez que alguien me pide ayuda. Y confío en la gente rápidamente.",0:0,0:0
10,C/I,"Fortalezas:. Tengo buena habilidad en la organización. Interactúo en org. Y entre personas muy rápido. Me gusta hacer el trabajo de una manera precisa. Debilidad: Nervioso, no confiar en las personas rápidamente.",0:0,0:0
10,C/I,"Mis puntos fuertes:I Tener buenas habilidades de comunicación. Soy muy optimista porque siempre pienso que pase lo que pase sería mejor para mí, algo cambiará en el próximo momento de mi vida y estoy automotivado. Debilidad:I No puedo decir ""no"" cada vez que alguien me pide ayuda y confío en la gente rápidamente.",0:0,0:0
10,C/I,MI FUERZA ES TRABAJAR INTELIGENTEMENTE EN LUGAR DE TRABAJAR DURO. APRENDO RÁPIDO Y ME MOTIVO A MÍ MISMO.,0:0,0:0
5,I/C,"Soy una persona trabajadora y adopto cualquier tipo de entorno, mi debilidad es que soy una persona emocional y confío en las personas fácilmente.",0:0,0:0
13,IS/DC,"Mi fortaleza es que soy un aprendiz bueno y rápido.Y señor, comunicarme en inglés es mi debilidad. Para eso, estoy estudiando algunos libros de gramática inglesa.",0:0,0:0
4,I/S,"Mi debilidad es que no puedo hablar inglés con frecuencia, pero estoy trabajando en ello y fácilmente creí en los demás. Mi fortaleza es que soy muy bueno en el trabajo en equipo y el liderazgo de equipos, actitud positiva, rápido aprendizaje, y también puedo adaptarme en cualquier entorno fácilmente.",0:0,0:0
